CLE;NATURE;NOM;SITUATION;GEOMETRIE;X_LONG;Y_LAT
15871;Double sens;fernand philipart;;LINESTRING (-0.570685618613774 44.8412303989152, -0.571331265776738 44.8409800731195, -0.571654512753382 44.8408638134411, -0.571737373109806 44.8408279730884, -0.571798727171034 44.8407903755392, -0.571840443308147 44.8404748660203);-0,570685618613774;44,8412303989152
16097;Bande unilatérale;jude;impair;LINESTRING (-0.632050001994332 44.8647853205208, -0.632553955694978 44.8649731909052, -0.632817462523613 44.8650500920556, -0.633058790183146 44.8651207639474, -0.633454044543866 44.8651858025787, -0.634050567795368 44.865322968396);-0,632050001994332;44,8647853205208
15844;Double sens;mulet;;LINESTRING (-0.573109240409246 44.8396936720378, -0.572696169454052 44.8396006170602, -0.572625235271368 44.8395714961398, -0.571974215082289 44.8394428505288);-0,573109240409246;44,8396936720378
15766;Couloir bus;burguet;;LINESTRING (-0.577977110445273 44.8326186484794, -0.578125226227327 44.8335603785607);-0,577977110445273;44,8326186484794
15848;Double sens;bahutiers;;LINESTRING (-0.570479225164403 44.8396347976342, -0.570511523269567 44.8395818979901, -0.570566775897275 44.8394029764314, -0.570607800840777 44.8392457602132, -0.570620344462352 44.8391519533772, -0.570614499868202 44.8390903417042, -0.570621775084249 44.8389278788495, -0.570791805397337 44.8382742356296, -0.570786507998283 44.8381663055157, -0.570773200750848 44.838102766094);-0,570479225164403;44,8396347976342
15769;Bande unilatérale;verdun;pair;LINESTRING (-0.613946225657947 44.8553165161025, -0.613284378753242 44.8578375755615, -0.612617810534542 44.860356976756, -0.612592263164342 44.8605412846204, -0.612487554330695 44.8605640648847, -0.612445760096719 44.8606145758496);-0,613946225657947;44,8553165161025
15786;Bande unilatérale;benatte;pair;LINESTRING (-0.594156651023834 44.8421146809544, -0.594209953999974 44.842167406603, -0.59406236387951 44.8429534339854, -0.593922706312239 44.8436596686068, -0.593812143138878 44.8442396809376, -0.593717778119526 44.8447566650838, -0.593578792269905 44.8454880103323);-0,594156651023834;44,8421146809544
15836;Aire piétonne;bourse;;LINESTRING (-0.569964050167177 44.8419841287602, -0.570402355442415 44.8418712896213, -0.570500944892922 44.8417746029859, -0.570395097806088 44.84149885541, -0.570322585602886 44.8413115115691, -0.570230726296892 44.8410836981002, -0.570097015491425 44.8410059200285, -0.569601957947306 44.8411099990405);-0,569964050167177;44,8419841287602
15792;Double sens;parlement st pierre;;LINESTRING (-0.571840443308147 44.8404748660203, -0.571456154006359 44.8403580226352, -0.57114995516133 44.8402529600534, -0.570668525236624 44.8401233084324);-0,571840443308147;44,8404748660203
15882;Bande bilatérale;blanqui;pair et impair;LINESTRING (-0.548424617747876 44.8759232319708, -0.548144291643545 44.8766596234248, -0.547942283844024 44.8771868430409, -0.547742869586232 44.8778343264836, -0.547733920376139 44.8778946877945, -0.547687752621792 44.8784447954848, -0.547700361189234 44.8789577610937, -0.547744605514037 44.8792748108037);-0,548424617747876;44,8759232319708
15881;Piste unidirectionnelle;carles vernet;pair et impair;LINESTRING (-0.55080587090329 44.8194942818579, -0.55155333842939 44.8189868599349, -0.552262464752787 44.8185023391711, -0.553489196881144 44.8177364507107);-0,55080587090329;44,8194942818579
15842;Double sens;vital carle;;LINESTRING (-0.577891934416653 44.8385733170206, -0.57816203467627 44.8398052344966, -0.578391134408371 44.8407947726865);-0,577891934416653;44,8385733170206
16091;Couloir bus;ares;;LINESTRING (-0.602204523580413 44.836282623503, -0.601156503953818 44.8365235205201);-0,602204523580413;44,836282623503
16094;Bande unilatérale;europe;impair;LINESTRING (-0.583069147117352 44.8588553273863, -0.582435134004878 44.859166873377, -0.581966524436429 44.8593970028123);-0,583069147117352;44,8588553273863
16229;Double sens;rue Porte de Cailhau;pair;LINESTRING (-0.568058178082984 44.8389165898307, -0.568391606917039 44.8388012810885);-0,568058178082984;44,8389165898307
15843;Zone 30;stendhal;;LINESTRING (-0.568813315380737 44.8569587402412, -0.567056781847359 44.8556223342547);-0,568813315380737;44,8569587402412
15840;Double sens;neuve;;LINESTRING (-0.569643933586994 44.837560062108, -0.5694790566938 44.8368872003261, -0.569429286371377 44.8367377871035, -0.569108844782643 44.836012153397);-0,569643933586994;44,837560062108
15747;Double sens;rue Arago;impair;LINESTRING (-0.546226613882993 44.8736507425542, -0.549033032692194 44.8743953605075);-0,546226613882993;44,8736507425542
16420;Double sens;rue du Haut Brion;impair;LINESTRING (-0.602722062844173 44.820682420043, -0.60321459953781 44.8205113405878, -0.603306322395887 44.8204702408356, -0.6035036313702 44.82032031068);-0,602722062844173;44,820682420043
16402;Piste bidirectionnelle;rue Cérey;impair;LINESTRING (-0.617977588808402 44.8548770485255, -0.617474985087132 44.8552165070082);-0,617977588808402;44,8548770485255
15824;Piste unidirectionnelle;pont de pierre;pair et impair;LINESTRING (-0.565260840141261 44.8369389134966, -0.565048257221899 44.8370715959609, -0.56033931693836 44.8399562850919);-0,565260840141261;44,8369389134966
16385;Double sens;rue Marbotin;impair;LINESTRING (-0.565989124431799 44.8315323651953, -0.566457690933254 44.8308482028558, -0.566532130003812 44.83072354059, -0.566572942458082 44.8306446121357);-0,565989124431799;44,8315323651953
16181;Double sens;rue Savigné Chanteloup;impair;LINESTRING (-0.543145042633686 44.8504100867115, -0.543044598841978 44.8503479063942, -0.542944732386565 44.8503280450539, -0.540237676366555 44.8499516175058);-0,543145042633686;44,8504100867115
15746;Double sens;rue Arago;impair;LINESTRING (-0.549033032692194 44.8743953605075, -0.553043063759216 44.8754442102504);-0,549033032692194;44,8743953605075
15838;Bande unilatérale;regis;impair;LINESTRING (-0.577563519875067 44.8187169687881, -0.578107563725069 44.8182840437118);-0,577563519875067;44,8187169687881
16234;Double sens;rue Goya;impair;LINESTRING (-0.586012592150591 44.8468140411564, -0.585681579532778 44.8472816313904);-0,586012592150591;44,8468140411564
16396;Double sens;rue Ferbeyre;;LINESTRING (-0.605356878739755 44.8562016078222, -0.604566308114746 44.8570952108582);-0,605356878739755;44,8562016078222
15748;Couloir bus;boulevard du Maréchal Leclerc;pair;LINESTRING (-0.598284163685692 44.8314365817454, -0.598243029459831 44.8313921211324, -0.59812996176687 44.8313005706179, -0.597447510595488 44.8308262511721);-0,598284163685692;44,8314365817454
15814;Double sens;cancera;;LINESTRING (-0.570566775897275 44.8394029764314, -0.570799068507079 44.8394718953131, -0.571224204125126 44.8396248421373, -0.571413180435388 44.8396730495418, -0.571515156675718 44.8396902972078, -0.57194468701108 44.8397343765599, -0.571990647696615 44.8397486979219, -0.573018177013741 44.839972807908, -0.573360418470404 44.840046556799);-0,570566775897275;44,8394029764314
15774;Aire piétonne;lauriers;;LINESTRING (-0.57226917923501 44.8406060769563, -0.572287876983262 44.8408749202787, -0.572354154474472 44.8413066665695);-0,57226917923501;44,8406060769563
16089;Piste unidirectionnelle;bourdelle;pair et impair;LINESTRING (-0.601532396305654 44.8271779717064, -0.600865404134776 44.8266751651741, -0.600472314280359 44.8264940199273, -0.598765683108673 44.8258181756584, -0.598076362339204 44.8255045145148);-0,601532396305654;44,8271779717064
15745;Couloir bus;;impair;LINESTRING (-0.544008376967034 44.849113095757, -0.543282474036505 44.8488010542675, -0.542258822754291 44.8481483197262, -0.541768491829487 44.8477131858369, -0.54159001098035 44.8475205667139);-0,544008376967034;44,849113095757
15999;Bande bilatérale;haussman;pair et impair;LINESTRING (-0.575232856791238 44.8658747614701, -0.574771638760217 44.8657845715244, -0.572332506273845 44.8652039102948, -0.57194858625344 44.8651079507007, -0.570795526271422 44.8648520835574, -0.569541321131265 44.8645806398611, -0.568377234005527 44.8643242839282, -0.567976335188224 44.8642198355378, -0.566347148176676 44.8637423864982);-0,575232856791238;44,8658747614701
16087;Aire piétonne;morts;;LINESTRING (-0.606947158004624 44.8508935123153, -0.606223206701742 44.8505722470671);-0,606947158004624;44,8508935123153
16088;Couloir bus;queyries;;LINESTRING (-0.561820374551399 44.8410803442019, -0.5607909470772 44.8402474342483);-0,561820374551399;44,8410803442019
16051;Couloir bus;;impair;LINESTRING (-0.579961392054557 44.8418850850399, -0.578212895833293 44.8447270810093);-0,579961392054557;44,8418850850399
16052;Couloir bus;;pair;LINESTRING (-0.579196258590925 44.8429425580346, -0.578401375984943 44.8442553479103);-0,579196258590925;44,8429425580346
16058;Double sens;rue Prosper;impair;LINESTRING (-0.579948537280092 44.8332989024989, -0.581791965163604 44.8329906420206);-0,579948537280092;44,8332989024989
16086;Double sens;montaigne;;LINESTRING (-0.57628792813578 44.8439445261608, -0.576902801785625 44.8435329010917, -0.577238566234746 44.8433143511561);-0,57628792813578;44,8439445261608
16073;Couloir bus;;pair;LINESTRING (-0.581585370194156 44.8384929780144, -0.581754378927407 44.8388796900715);-0,581585370194156;44,8384929780144
16080;Double sens;jabrun;;LINESTRING (-0.576400607493634 44.8387033426964, -0.576560154114831 44.839968013648);-0,576400607493634;44,8387033426964
16078;Couloir bus;chateau d eau;impair;LINESTRING (-0.583220227865964 44.8401434972745, -0.583240691528449 44.8402872525532, -0.583411151056981 44.8411508951662, -0.58348015392672 44.8414663474506);-0,583220227865964;44,8401434972745
16545;Couloir bus;michelet;pair;LINESTRING (-0.583220227865964 44.8401434972745, -0.583054089411556 44.8399782055214, -0.582811475781073 44.8399777372072, -0.582147421841104 44.8400370174756, -0.581084241124693 44.8401606514127, -0.580987552349125 44.8401592801867);-0,583220227865964;44,8401434972745
16050;Couloir bus;;pair;LINESTRING (-0.579876349807524 44.8418796530838, -0.579470791053881 44.8425844102265);-0,579876349807524;44,8418796530838
16041;Bande unilatérale;allo;impair;LINESTRING (-0.588892800164891 44.8441659384373, -0.58822699193839 44.845732364482, -0.588056722689009 44.8461313870711);-0,588892800164891;44,8441659384373
15763;Piste bidirectionnelle;jallere;pair et impair;LINESTRING (-0.556843177633152 44.8959930351347, -0.561457513095802 44.8957622885877, -0.561488025595758 44.8957945737679, -0.561755792992857 44.8957799857536, -0.561773111472232 44.8957424216819, -0.565482473606887 44.8955532272845, -0.565566637662664 44.8955596006794, -0.565616042212986 44.8955347236151, -0.565643819552156 44.8954430541002, -0.565765767243301 44.8954313096556);-0,556843177633152;44,8959930351347
15761;Piste bidirectionnelle;lucien faure;impair;LINESTRING (-0.566446362956698 44.8698268676822, -0.566282585289238 44.8695877917673, -0.561047954131024 44.8660737826853);-0,566446362956698;44,8698268676822
16403;Piste bidirectionnelle;rue Cérey;impair;LINESTRING (-0.618136556332481 44.854774707095, -0.617977588808402 44.8548770485255);-0,618136556332481;44,854774707095
15887;Aire piétonne;gensan;;LINESTRING (-0.566285391752164 44.8359709652649, -0.566537917182864 44.8357678467764, -0.566807637674874 44.8354641997225, -0.567031107416534 44.8351721809027);-0,566285391752164;44,8359709652649
16414;Double sens;rue Cérey;pair;LINESTRING (-0.619858478273164 44.8528174227749, -0.619895439725333 44.8527567028603, -0.619931086652817 44.8527334990624, -0.620024907062315 44.8526908791867, -0.6200839796749 44.8526575617863, -0.620115806075572 44.8526400645427);-0,619858478273164;44,8528174227749
15830;Bande unilatérale;sembat;pair;LINESTRING (-0.550052168095492 44.8336038820854, -0.548010846156187 44.8356841569321);-0,550052168095492;44,8336038820854
15833;Double sens;buffon;;LINESTRING (-0.578913016507359 44.8435355489302, -0.578469055479786 44.8433922293597, -0.578050399213072 44.8432546883951, -0.577977139759893 44.8432371740195);-0,578913016507359;44,8435355489302
16034;Bande unilatérale;magnificat;impair;LINESTRING (-0.616359370654022 44.849448577341, -0.61676174264158 44.8483989443943);-0,616359370654022;44,849448577341
15805;Bande unilatérale;orleans;impair;LINESTRING (-0.570725755901418 44.8441267504676, -0.571219907251153 44.8440893551797, -0.571930128258031 44.8440222957451, -0.573311217342186 44.843892732066, -0.574378099237413 44.8437927483462, -0.574508095159949 44.8438043392523);-0,570725755901418;44,8441267504676
16625;Double sens;rue Béranger;impair;LINESTRING (-0.549785380237629 44.8431856489914, -0.547013432889081 44.8436959918177);-0,549785380237629;44,8431856489914
16033;Double sens;ausone;;LINESTRING (-0.568183133670067 44.8379680911264, -0.568087287852401 44.8378984919581, -0.567548042901055 44.8374460820829, -0.567306541341641 44.8372936711134);-0,568183133670067;44,8379680911264
16397;Double sens;rue Ferbeyre;;LINESTRING (-0.604566308114746 44.8570952108582, -0.60412964590352 44.8575832261485);-0,604566308114746;44,8570952108582
16032;Couloir bus;albret;;LINESTRING (-0.580460983710859 44.8350627747751, -0.58032388979218 44.8346535277028, -0.579840344175807 44.8332324038937);-0,580460983710859;44,8350627747751
15823;Zone 30;habasque;;LINESTRING (-0.608935846340215 44.821919954755, -0.608294636788466 44.8222514364748, -0.607640351134563 44.8225743207404);-0,608935846340215;44,821919954755
16031;Couloir bus;ratabou;;LINESTRING (-0.565627018484102 44.8915514301839, -0.565737160265883 44.8928055806141, -0.565947809796302 44.8948738745651);-0,565627018484102;44,8915514301839
15822;Double sens;guienne;;LINESTRING (-0.572095588063028 44.8354770359875, -0.571350807550778 44.835513836597);-0,572095588063028;44,8354770359875
16029;Zone 30;rodel;;LINESTRING (-0.574767796232582 44.8502862934416, -0.575693144547323 44.8505746690659);-0,574767796232582;44,8502862934416
14862;Double sens;rue Joséphine;impair;LINESTRING (-0.561605584549478 44.8605476141682, -0.561087423965486 44.8608217225496);-0,561605584549478;44,8605476141682
16129;Double sens;rue Pérey;pair;LINESTRING (-0.584936013246402 44.8247543288906, -0.585208538756025 44.8236640462082);-0,584936013246402;44,8247543288906
15820;Aire piétonne;broca;;LINESTRING (-0.572766380502931 44.8314301006367, -0.572034419130001 44.8314727204056);-0,572766380502931;44,8314301006367
16028;Aire piétonne;dieu;;LINESTRING (-0.57129308163337 44.8413975324452, -0.571294301813224 44.8417643911206);-0,57129308163337;44,8413975324452
16026;Zone 30;virginia;;LINESTRING (-0.626062319081358 44.8503334003932, -0.626983099448121 44.8485179009307, -0.627518387547732 44.8474666907276);-0,626062319081358;44,8503334003932
16021;Bande unilatérale;dormoy;pair;LINESTRING (-0.564886820238703 44.8267251926513, -0.564296693851878 44.8263321065343);-0,564886820238703;44,8267251926513
16019;Aire piétonne;dudon;;LINESTRING (-0.575038537428325 44.8395432657471, -0.575002008572169 44.8393483982333, -0.575016974785095 44.8392733414013, -0.574942765244679 44.8388385122161);-0,575038537428325;44,8395432657471
16020;Double sens;mautrec;;LINESTRING (-0.575985483076049 44.8425502158963, -0.574700388082804 44.8426978767057);-0,575985483076049;44,8425502158963
16016;Double sens;gouvea;;LINESTRING (-0.573506912326008 44.8358647469948, -0.572887669570021 44.8358804095291);-0,573506912326008;44,8358647469948
16203;Double sens;rue du Hamel;pair;LINESTRING (-0.566264453878183 44.8314913968011, -0.567197575024898 44.8313589131942, -0.56724932957294 44.8313606235193, -0.567384816411179 44.831391867135);-0,566264453878183;44,8314913968011
15812;Double sens;diderot;;LINESTRING (-0.577121269132345 44.8431137355577, -0.576506036901197 44.8432360346786);-0,577121269132345;44,8431137355577
16113;Couloir bus;bonnac;;LINESTRING (-0.583220227865964 44.8401434972745, -0.58479066368512 44.8400065670196, -0.586076053068565 44.8398791386216, -0.586322035202934 44.8397893226885, -0.586634366109714 44.839677236825, -0.587129413802563 44.8393885966491, -0.587380262289405 44.8392346673244, -0.588504164719757 44.8388403466607, -0.588750377178099 44.8387848388729);-0,583220227865964;44,8401434972745
